filepath,CCAE_0,CCAE_1,CCAE_2,CCAE_3,CCAE_4,CCAE_5,CCAE_6,CCAE_7,CCAE_8,CCAE_9,CCAE_10,CCAE_11,CCAE_12,CCAE_13,CCAE_14,CCAE_15,CCAE_16,CCAE_17,CCAE_18,CCAE_19,CCAE_20,CCAE_21,CCAE_22,CCAE_23,CCAE_24,CCAE_25,CCAE_26,CCAE_27,CCAE_28,CCAE_29,CCAE_30,CCAE_31,CCAE_32,CCAE_33,CCAE_34,CCAE_35,CCAE_36,CCAE_37,CCAE_38,CCAE_39,CCAE_40,CCAE_41,CCAE_42,CCAE_43,CCAE_44,CCAE_45,CCAE_46,CCAE_47,CCAE_48,CCAE_49,CCAE_50,CCAE_51,CCAE_52,CCAE_53,CCAE_54,CCAE_55,CCAE_56,CCAE_57,CCAE_58,CCAE_59,CCAE_60,CCAE_61,CCAE_62,CCAE_63,CCAE_64,CCAE_65,CCAE_66,CCAE_67,CCAE_68,CCAE_69,CCAE_70,CCAE_71,CCAE_72,CCAE_73,CCAE_74,CCAE_75,CCAE_76,CCAE_77,CCAE_78,CCAE_79,CCAE_80,CCAE_81,CCAE_82,CCAE_83,CCAE_84,CCAE_85,CCAE_86,CCAE_87,CCAE_88,CCAE_89,CCAE_90,CCAE_91,CCAE_92,CCAE_93,CCAE_94,CCAE_95,CCAE_96,CCAE_97,CCAE_98,CCAE_99,CCAE_100,CCAE_101,CCAE_102,CCAE_103,CCAE_104,CCAE_105,CCAE_106,CCAE_107,CCAE_108,CCAE_109,CCAE_110,CCAE_111,CCAE_112,CCAE_113,CCAE_114,CCAE_115,CCAE_116,CCAE_117,CCAE_118,CCAE_119,CCAE_120,CCAE_121,CCAE_122,CCAE_123,CCAE_124,CCAE_125,CCAE_126,CCAE_127
2120_2019-03-14_2019-03-28.png,-2.713711977005005,33.33951187133789,0.7155454158782959,4.468841552734375,22.829113006591797,5.694587230682373,14.608932495117188,-1.8973032236099243,-0.47963425517082214,-4.5136518478393555,-2.697592258453369,13.563614845275879,3.384335994720459,-1.1267014741897583,49.88701629638672,13.786348342895508,8.871247291564941,1.3076715469360352,-1.0114723443984985,-21.592927932739258,10.025792121887207,19.070581436157227,-14.533409118652344,-10.554010391235352,-8.030173301696777,10.269959449768066,-2.6222803592681885,-28.284564971923828,17.530717849731445,2.5174143314361572,28.483627319335938,-10.278497695922852,28.035829544067383,-38.96955871582031,13.607804298400879,-28.271839141845703,-6.108853816986084,-6.430719375610352,28.003541946411133,9.219141006469727,-30.130638122558594,-12.420853614807129,3.248264789581299,-14.954164505004883,15.393982887268066,-14.826506614685059,-2.426240921020508,23.591218948364258,13.271907806396484,-9.652007102966309,-2.0225987434387207,19.258604049682617,18.37857437133789,-1.121405005455017,8.394304275512695,-22.80235481262207,0.2021482288837433,17.75948715209961,-7.296456813812256,7.454003810882568,-13.282952308654785,-22.941762924194336,6.390285968780518,11.772907257080078,13.543306350708008,19.586942672729492,-17.75228500366211,-5.5768961906433105,3.124969959259033,-8.941861152648926,-31.804218292236328,1.8153839111328125,1.836809754371643,-12.18636703491211,-14.753426551818848,-2.130768299102783,13.424636840820312,-22.34410285949707,-10.516956329345703,39.624610900878906,-18.4547176361084,-2.221548557281494,4.405323505401611,34.35285568237305,-8.222291946411133,-4.361501216888428,-3.678762912750244,-0.889986515045166,14.355384826660156,-11.94757080078125,-8.208059310913086,-5.785129547119141,12.513301849365234,4.362182140350342,11.056400299072266,-8.80496597290039,17.812496185302734,-13.751581192016602,7.888416290283203,-26.35624122619629,7.644613742828369,-17.523683547973633,-13.954364776611328,30.934823989868164,-43.865482330322266,18.878385543823242,-10.469869613647461,-12.005884170532227,1.14395272731781,22.911645889282227,2.070613145828247,12.600936889648438,-25.978784561157227,-0.7213383913040161,15.492483139038086,11.403048515319824,13.3753662109375,-21.531370162963867,24.795827865600586,27.87127113342285,-6.002131938934326,-20.120433807373047,-19.16607666015625,3.3744678497314453,-0.3576001524925232,-8.624138832092285,-22.68590545654297,26.69915771484375
2120_2019-05-24_2019-06-07.png,-7.335072994232178,24.92529296875,11.029528617858887,7.781543254852295,18.601722717285156,11.701638221740723,21.869138717651367,-4.976564407348633,16.120805740356445,-8.449109077453613,2.926602840423584,1.381960391998291,-3.0620412826538086,-17.988113403320312,33.56517028808594,5.996001243591309,-24.8717098236084,-6.701026439666748,-2.2629172801971436,-18.63901710510254,7.232194900512695,36.62568283081055,-20.230426788330078,-36.80258560180664,4.271101474761963,8.731572151184082,-18.622896194458008,-31.734066009521484,39.02259063720703,-10.535882949829102,13.902599334716797,-5.879981994628906,8.512848854064941,-20.1982421875,2.965083599090576,-16.48644256591797,-4.427507400512695,6.130061149597168,6.564750671386719,14.625127792358398,-21.975170135498047,-5.20688009262085,4.497315883636475,-17.473268508911133,13.60118579864502,1.1823022365570068,-7.187954902648926,18.850252151489258,15.068258285522461,-27.372955322265625,1.6442289352416992,33.202850341796875,14.860564231872559,-4.5234174728393555,-13.068252563476562,-42.53943634033203,-5.561019420623779,4.047422409057617,1.891574740409851,11.664844512939453,-18.15481948852539,-13.908814430236816,11.206689834594727,18.08831787109375,2.038952589035034,14.670675277709961,-7.208235263824463,5.617157936096191,-7.945138931274414,-17.33833122253418,-11.125158309936523,-15.142696380615234,-12.184117317199707,-19.83251190185547,-8.311208724975586,13.752032279968262,3.6007285118103027,-12.649046897888184,-12.816801071166992,26.66510772705078,8.444341659545898,8.429267883300781,-1.1879782676696777,28.523117065429688,-0.8963491320610046,-10.394491195678711,0.45414310693740845,7.564016819000244,25.075990676879883,-19.86493492126465,1.7324721813201904,-7.120638847351074,16.811939239501953,0.058343760669231415,13.394758224487305,0.8146882057189941,12.865251541137695,-12.815427780151367,3.1005680561065674,-13.68261432647705,8.367515563964844,-14.472926139831543,-11.497602462768555,17.783666610717773,-17.533227920532227,18.128978729248047,11.29661750793457,-5.681373596191406,6.518121242523193,6.410455226898193,-7.932592868804932,19.64792823791504,-19.24117088317871,-4.352998733520508,0.4424833059310913,21.60753059387207,19.736799240112305,-40.83098602294922,11.733450889587402,32.33750915527344,-11.073518753051758,-19.876054763793945,-10.498467445373535,4.677258491516113,5.3210344314575195,4.322707653045654,-9.272814750671387,24.44622802734375
2120_2017-08-07_2017-08-21.png,-8.734890937805176,23.727258682250977,10.893132209777832,5.53834342956543,-5.119146823883057,12.25075626373291,7.376485347747803,10.308232307434082,9.930097579956055,-14.756689071655273,-4.765040874481201,14.032282829284668,4.091671943664551,-3.8196303844451904,44.11243438720703,8.76402759552002,3.9879953861236572,-7.167834758758545,6.262047290802002,3.2633984088897705,12.994324684143066,5.246089458465576,-24.958271026611328,-5.812968730926514,-7.73748779296875,15.30266284942627,-21.987001419067383,-41.22938537597656,45.92774200439453,-4.178635120391846,26.925607681274414,0.23812630772590637,0.559014618396759,-22.23225212097168,4.930663585662842,-9.47754955291748,-10.106135368347168,-19.543712615966797,20.73366355895996,11.766633987426758,-28.08670425415039,-15.328198432922363,10.939764022827148,-21.550554275512695,18.330440521240234,-19.961416244506836,8.045438766479492,31.106910705566406,15.199817657470703,-8.079087257385254,-8.890347480773926,25.392019271850586,15.244658470153809,1.823501467704773,-10.640371322631836,-16.673063278198242,-9.297863006591797,1.566144347190857,-9.74637508392334,8.56501579284668,-7.741067409515381,-18.215208053588867,15.94597053527832,4.560145854949951,17.020689010620117,6.324113845825195,-21.819787979125977,18.671993255615234,-19.776649475097656,-10.834592819213867,-8.15656852722168,-13.127715110778809,-32.97062301635742,-9.713464736938477,-10.871016502380371,-14.424088478088379,10.148929595947266,-16.856966018676758,-3.958195924758911,36.21862030029297,1.817096471786499,-0.27699440717697144,-1.9150712490081787,22.404624938964844,10.353718757629395,-14.466104507446289,-17.562028884887695,14.164055824279785,4.012497901916504,1.0542652606964111,-24.1646728515625,0.4192819595336914,17.673009872436523,3.3458433151245117,-5.636744499206543,10.460037231445312,7.837979316711426,-21.605619430541992,-9.103742599487305,-9.244811058044434,-9.26509952545166,-6.7422308921813965,-21.460655212402344,24.83439064025879,-43.8847541809082,22.781051635742188,3.8127126693725586,-6.144800186157227,15.787904739379883,21.81496238708496,-10.816534042358398,21.016956329345703,-24.254507064819336,9.182971954345703,12.162437438964844,1.2784936428070068,5.986947059631348,-31.22628402709961,20.524534225463867,16.35464096069336,-21.976619720458984,-7.681641101837158,-3.2604682445526123,13.617732048034668,-1.4573545455932617,-21.19310760498047,-25.52062225341797,18.995281219482422
2120_2019-10-24_2019-11-07.png,5.4079060554504395,39.49002456665039,-0.5044858455657959,18.606592178344727,26.9268798828125,3.7275710105895996,26.270421981811523,-6.021201133728027,2.77974796295166,1.9223225116729736,7.035214424133301,7.486898422241211,0.9647367596626282,-27.36076545715332,33.68958282470703,18.936527252197266,-9.601040840148926,-23.253490447998047,-4.4842963218688965,-12.088789939880371,0.7376064658164978,22.310392379760742,-29.488353729248047,-19.65086555480957,15.838765144348145,5.100080490112305,7.0214104652404785,-27.407581329345703,25.519559860229492,-3.1322824954986572,12.355976104736328,-7.652339935302734,20.475427627563477,-31.28790855407715,20.624319076538086,-24.252735137939453,-8.909632682800293,-3.8143348693847656,22.73301124572754,31.1197509765625,-26.66895294189453,-12.660693168640137,15.618623733520508,-9.884839057922363,14.525660514831543,-10.52116870880127,1.042017936706543,15.74146842956543,24.823579788208008,-13.280611991882324,3.078619956970215,25.587303161621094,31.77667999267578,-6.647477149963379,-2.43074369430542,-36.87836456298828,-12.112502098083496,23.650630950927734,-1.5708624124526978,17.863201141357422,-13.785290718078613,-13.58100414276123,14.96860122680664,22.962501525878906,4.866029262542725,26.86127471923828,-1.3321442604064941,1.5343124866485596,9.668519973754883,-17.275463104248047,-28.314048767089844,10.50070571899414,8.111346244812012,-19.5257568359375,-17.735950469970703,-1.7542555332183838,15.973955154418945,-22.679487228393555,-29.513805389404297,51.87419891357422,-16.230674743652344,-9.081011772155762,4.121667385101318,38.76205062866211,-0.7299748063087463,0.8959940075874329,-7.669084072113037,5.9286208152771,10.29916000366211,-17.57114601135254,-21.92194366455078,-2.967578887939453,28.366098403930664,0.09607993811368942,17.809492111206055,-13.239761352539062,24.446430206298828,-11.621936798095703,-7.174560546875,-16.93785285949707,20.363117218017578,-21.109834671020508,-16.29098129272461,32.548240661621094,-24.93073081970215,7.654423713684082,-0.48938217759132385,-20.219724655151367,1.8602893352508545,25.76930809020996,-8.467347145080566,4.991347789764404,-7.68093729019165,16.03236198425293,-3.6860175132751465,18.408681869506836,38.055931091308594,-40.04974365234375,13.019295692443848,31.115549087524414,-17.700231552124023,-25.329320907592773,-12.93268871307373,10.838568687438965,-1.6862640380859375,11.761770248413086,-11.233854293823242,5.171009063720703
2120_2017-05-10_2017-05-24.png,-11.299485206604004,39.76498794555664,7.860726356506348,17.5705509185791,12.582051277160645,23.553544998168945,21.97559928894043,-15.078509330749512,19.524822235107422,-11.891805648803711,-7.493311882019043,2.6652534008026123,3.0946576595306396,-29.310365676879883,21.432357788085938,11.286944389343262,-14.982370376586914,-30.778230667114258,2.1930294036865234,-11.16412353515625,7.754140853881836,35.30180358886719,-30.579734802246094,-33.49190139770508,21.739595413208008,12.709927558898926,-9.666777610778809,-21.138469696044922,36.55878448486328,-23.36754035949707,21.703811645507812,-3.190659761428833,8.240038871765137,-9.077689170837402,16.808263778686523,-11.88250732421875,-4.159017086029053,-8.759126663208008,12.534540176391602,35.73052215576172,-25.244670867919922,-23.622766494750977,21.110828399658203,-18.766447067260742,21.699817657470703,13.087592124938965,5.862419128417969,-7.459888935089111,6.457854270935059,-8.584097862243652,9.11583137512207,40.67950439453125,16.385501861572266,-4.824909210205078,-21.74942398071289,-37.433128356933594,4.7913432121276855,4.9437689781188965,-3.521934747695923,19.575244903564453,-13.588482856750488,-7.799832820892334,11.996965408325195,21.07750129699707,5.087997913360596,12.366146087646484,-9.615204811096191,10.603567123413086,-4.990444183349609,-7.538299083709717,-21.683565139770508,-16.679344177246094,-2.6566622257232666,-18.18773651123047,-4.694080829620361,13.936285972595215,-9.645301818847656,-16.993074417114258,-4.17627477645874,43.42803192138672,-2.9895074367523193,-6.669368743896484,10.66970157623291,16.46007537841797,-11.566611289978027,-12.232099533081055,-2.8723433017730713,19.199054718017578,30.601449966430664,-8.811187744140625,-11.124038696289062,-5.878135681152344,17.6761474609375,5.964931011199951,25.993167877197266,-16.128759384155273,16.042137145996094,-20.732328414916992,-10.712058067321777,-2.3226640224456787,22.16226577758789,-20.706592559814453,0.20673073828220367,22.26567268371582,-2.6905863285064697,25.981611251831055,13.459663391113281,-21.208585739135742,22.270673751831055,22.494077682495117,-14.401055335998535,29.916397094726562,-13.330266952514648,6.243025779724121,-15.305035591125488,14.453961372375488,24.110307693481445,-40.27201461791992,13.753828048706055,20.287099838256836,-11.83757209777832,-1.5003575086593628,-10.20446491241455,-0.8182134032249451,-0.39427822828292847,15.381357192993164,-23.563026428222656,-5.674492359161377
2120_2017-06-21_2017-07-05.png,-12.562687873840332,35.49558639526367,3.4639744758605957,15.883326530456543,18.803550720214844,4.3176398277282715,18.475385665893555,-6.916965484619141,3.9835703372955322,-1.3104220628738403,-1.213563323020935,4.630589485168457,14.164533615112305,-22.0710391998291,29.97430419921875,12.780147552490234,9.92602825164795,-17.702272415161133,12.881601333618164,-1.5323492288589478,-2.9979097843170166,16.56205940246582,-35.77304458618164,-18.65366554260254,32.07228469848633,5.571893692016602,9.352190971374512,-17.956356048583984,13.867303848266602,7.3153276443481445,27.918621063232422,-10.514902114868164,22.049497604370117,-33.772857666015625,15.134840965270996,-28.510417938232422,-13.982148170471191,-17.35610580444336,17.50234031677246,30.54183578491211,-29.156566619873047,-15.56517505645752,15.17745590209961,-8.643342018127441,17.636430740356445,-7.152009010314941,16.2664852142334,1.8860511779785156,21.908458709716797,2.53071928024292,8.261842727661133,28.030193328857422,22.275266647338867,-14.44914722442627,-23.562381744384766,-33.76716613769531,-16.213497161865234,26.74385643005371,-5.914455890655518,7.363200664520264,-21.90573501586914,-22.577482223510742,16.675886154174805,23.71255111694336,3.295734405517578,22.048673629760742,-8.897425651550293,7.00885534286499,11.234159469604492,-11.317367553710938,-29.99412727355957,8.795384407043457,4.769845962524414,3.2818551063537598,-13.511155128479004,-8.405152320861816,-0.5172470808029175,-24.092302322387695,-11.025960922241211,50.596736907958984,-20.997995376586914,-7.6241254806518555,11.656601905822754,29.068096160888672,-7.007321834564209,7.1495747566223145,-22.151018142700195,1.8453251123428345,12.515680313110352,-16.836650848388672,-37.099205017089844,-3.6384308338165283,18.53845977783203,-15.990078926086426,34.36265563964844,-24.117961883544922,23.488590240478516,-13.950145721435547,-15.750283241271973,-20.985334396362305,21.082347869873047,-17.8204288482666,3.5982017517089844,22.742528915405273,-32.64738845825195,16.53493881225586,-6.538123607635498,-25.71625328063965,10.003375053405762,21.89510154724121,-11.558528900146484,9.417186737060547,0.667665421962738,18.300966262817383,11.241008758544922,10.387129783630371,20.69934844970703,-32.27568435668945,16.83671760559082,18.80283546447754,-17.018518447875977,-1.5531681776046753,-3.630970001220703,10.473910331726074,0.48336508870124817,3.7469680309295654,-33.500789642333984,-7.826901912689209
2120_2017-07-06_2017-07-20.png,-4.293697357177734,23.57552146911621,0.14183056354522705,-0.14438094198703766,8.375317573547363,8.817608833312988,26.90326499938965,-11.700970649719238,2.4871788024902344,-10.355594635009766,3.746023654937744,-5.992217063903809,1.4261244535446167,-11.841952323913574,30.75082015991211,35.931827545166016,-3.253000259399414,-13.459177017211914,-5.785604953765869,-29.817705154418945,-2.899400472640991,25.907026290893555,-22.077186584472656,-30.007768630981445,31.56330680847168,7.650171279907227,-5.769153118133545,-16.27910614013672,26.839330673217773,2.4373257160186768,18.088851928710938,-16.587141036987305,8.60395336151123,-18.42174530029297,23.57414436340332,-20.9013671875,-13.569375038146973,-7.2451887130737305,7.240468978881836,29.71328353881836,-26.707216262817383,-21.790002822875977,10.004110336303711,-13.941682815551758,13.735285758972168,9.772933006286621,12.912115097045898,3.878884792327881,16.145368576049805,5.194600582122803,9.078962326049805,35.37721252441406,18.30988883972168,-9.308794021606445,-4.547013759613037,-24.08165168762207,-18.260955810546875,25.937454223632812,-9.093379020690918,-5.1361985206604,-9.668044090270996,-9.823542594909668,3.6473605632781982,16.021791458129883,-1.5725793838500977,9.569382667541504,-14.516764640808105,-0.7714768052101135,-5.117167949676514,-21.0225772857666,-22.876222610473633,-1.485095500946045,-12.049223899841309,-12.17601203918457,-11.29616641998291,12.051491737365723,5.614116191864014,-10.56502628326416,-11.450693130493164,30.88195037841797,-6.160460948944092,-13.749335289001465,13.348753929138184,19.735496520996094,-6.213938236236572,-4.572767734527588,-14.693626403808594,4.0563063621521,23.671701431274414,-13.40131950378418,-25.91232681274414,0.8915191888809204,16.062458038330078,2.7104129791259766,13.376846313476562,-10.506633758544922,24.68716049194336,-16.129159927368164,-16.853174209594727,0.9395396709442139,24.67483139038086,-21.45528793334961,9.63892650604248,23.251020431518555,-22.396127700805664,22.41965103149414,5.689624309539795,-1.7488276958465576,5.166787624359131,-4.612087726593018,-14.771288871765137,7.183960437774658,-19.479650497436523,3.6656112670898438,8.049764633178711,14.00693416595459,-5.907055377960205,-35.18703079223633,22.806013107299805,7.9569091796875,-8.872867584228516,-3.1738035678863525,-12.5618314743042,-5.4563093185424805,-3.238055944442749,13.768957138061523,-11.17812728881836,1.571205735206604
2120_2017-01-25_2017-02-08.png,-4.927919387817383,33.44411849975586,6.757120132446289,6.4215240478515625,-3.1095077991485596,16.308835983276367,-0.3458017110824585,-1.2029248476028442,6.177889823913574,-2.368640422821045,-3.758488178253174,8.051186561584473,2.723154067993164,1.6139652729034424,41.34271240234375,0.09804795682430267,-0.4298155605792999,-14.523778915405273,1.8373106718063354,-6.322717666625977,14.008395195007324,5.19523286819458,-19.31125831604004,-5.562623500823975,-11.396434783935547,3.4399847984313965,-18.07497215270996,-33.558746337890625,42.30519104003906,-7.330006122589111,17.668500900268555,-4.299022674560547,-4.735522270202637,-13.932098388671875,9.676417350769043,-4.325446605682373,-1.3510032892227173,-21.726633071899414,2.694409132003784,18.51248550415039,-29.885602951049805,-15.419264793395996,13.893688201904297,-6.520478248596191,8.48408317565918,-17.631540298461914,-7.711246490478516,30.425636291503906,13.508678436279297,-16.868295669555664,-7.8888115882873535,24.207372665405273,15.72300910949707,-12.42391586303711,-4.620541572570801,-16.808629989624023,-2.1274242401123047,5.968440532684326,-0.17696118354797363,20.27710723876953,-14.21125316619873,-16.24937629699707,23.05308723449707,7.235252380371094,7.052164554595947,9.325295448303223,-26.335187911987305,14.072367668151855,-22.83620834350586,0.5918970704078674,-7.0984206199646,-20.521038055419922,-31.19988250732422,-10.855144500732422,-2.629960536956787,-3.3790040016174316,5.130438327789307,-9.887202262878418,-10.67520523071289,49.07535934448242,-0.22368372976779938,-10.51811695098877,-11.363127708435059,26.42340087890625,19.811981201171875,-13.976938247680664,-13.320650100708008,2.8871712684631348,-1.2513779401779175,-5.395086288452148,-12.937093734741211,3.439915657043457,20.656099319458008,0.7227117419242859,-1.7130532264709473,13.532846450805664,16.242128372192383,-23.877782821655273,-5.393397808074951,-7.665757179260254,-13.430276870727539,-4.765468120574951,-17.10901641845703,22.011014938354492,-28.730653762817383,16.035425186157227,10.025014877319336,-9.627145767211914,7.655456066131592,29.68422508239746,-9.295877456665039,23.322731018066406,-15.833322525024414,12.216240882873535,3.9792022705078125,11.4502534866333,11.62293815612793,-19.31836700439453,19.271398544311523,29.077909469604492,-14.619451522827148,-18.550121307373047,0.05201868712902069,12.889216423034668,5.031172752380371,-14.832610130310059,-21.95458221435547,17.112613677978516
2120_2019-05-15_2019-05-29.png,1.7645175457000732,37.98647689819336,-5.675436973571777,26.982999801635742,19.1951961517334,3.514155864715576,9.695220947265625,-2.1217353343963623,1.63058340549469,0.11280927807092667,-0.536481499671936,8.588248252868652,4.434913158416748,-20.623991012573242,31.80491065979004,9.362112998962402,-3.093369245529175,-23.60076141357422,6.2083306312561035,-0.966795027256012,8.662354469299316,15.697052955627441,-36.09946060180664,-3.8089687824249268,4.832977294921875,8.851041793823242,4.819582462310791,-30.795780181884766,24.310224533081055,-2.5898263454437256,6.136721611022949,-0.455947607755661,15.102655410766602,-26.944692611694336,13.820250511169434,-18.716737747192383,-9.649323463439941,-14.368328094482422,17.687593460083008,32.780906677246094,-26.422941207885742,-9.75856876373291,13.01984977722168,-11.36865520477295,11.047504425048828,-19.41922950744629,-6.028010368347168,23.691877365112305,18.620738983154297,-11.81919002532959,-6.059971809387207,23.614463806152344,27.372318267822266,-9.174843788146973,-5.630356788635254,-27.12224769592285,-14.45578670501709,12.466906547546387,-5.782003879547119,14.018987655639648,-14.642037391662598,-17.297143936157227,22.568029403686523,9.459896087646484,12.554603576660156,19.462345123291016,-6.407407760620117,10.225824356079102,0.23637622594833374,-5.447472095489502,-24.607215881347656,6.287341117858887,3.549165964126587,-12.848100662231445,-5.866034030914307,-15.807161331176758,11.618510246276855,-19.568071365356445,-30.31652069091797,38.43120574951172,-16.786052703857422,-16.810504913330078,-0.5857576727867126,28.27564239501953,4.668807506561279,1.661673665046692,-9.608734130859375,4.8967366218566895,-5.804465293884277,-14.023801803588867,-25.3183650970459,-3.962141275405884,23.626792907714844,-1.1627253293991089,21.082429885864258,-6.264479637145996,19.360809326171875,-22.630720138549805,-4.115906715393066,-19.10862159729004,6.182340145111084,-11.646084785461426,-25.956127166748047,30.63530158996582,-34.291690826416016,5.351615905761719,4.385275363922119,-24.489118576049805,18.375789642333984,27.970163345336914,-12.357921600341797,10.40571117401123,0.36897003650665283,17.99108123779297,1.7302935123443604,6.870750427246094,35.54574966430664,-30.7038631439209,5.038153171539307,34.27220153808594,-14.9049072265625,-28.79964828491211,-14.345314979553223,8.999241828918457,-4.028655529022217,-1.1577742099761963,-17.15981101989746,4.638586044311523
2120_2018-10-24_2018-11-07.png,-7.849435806274414,50.679264068603516,-5.640467643737793,31.1618595123291,31.472333908081055,7.1644673347473145,25.589784622192383,0.38019973039627075,9.150514602661133,-22.904829025268555,-6.977306365966797,21.101808547973633,4.532090663909912,-44.62095260620117,30.993839263916016,16.00146484375,0.39504387974739075,-32.14393997192383,4.824244022369385,9.873503684997559,9.522197723388672,23.786054611206055,-45.65157699584961,-19.904008865356445,12.355667114257812,20.097673416137695,4.377845287322998,-39.09196472167969,29.526369094848633,-12.897239685058594,35.211124420166016,-2.9472782611846924,29.866952896118164,-26.893817901611328,7.473787784576416,-17.777637481689453,-11.792323112487793,-3.3860702514648438,49.04275131225586,36.02817153930664,-20.011369705200195,-12.00340747833252,31.138736724853516,-29.56714630126953,23.44723129272461,-13.06345272064209,15.85234546661377,7.644739627838135,17.347030639648438,3.9701316356658936,1.3948132991790771,18.69506072998047,23.746797561645508,6.700653076171875,-17.79075050354004,-41.988922119140625,-5.024468898773193,3.570495128631592,-6.351132869720459,12.565519332885742,-23.589797973632812,-21.657678604125977,17.123517990112305,22.372411727905273,25.187753677368164,21.83308219909668,0.2849770188331604,8.556459426879883,14.852241516113281,-12.562871932983398,-36.533878326416016,3.777576208114624,9.251957893371582,-11.467788696289062,-15.195427894592285,-5.035887241363525,4.208747386932373,-28.040191650390625,-14.626127243041992,36.0236701965332,-25.62660789489746,-2.683290481567383,9.485715866088867,31.0946044921875,-16.001697540283203,0.26635125279426575,2.585583448410034,20.90970230102539,23.61637306213379,-1.6412630081176758,-23.049667358398438,-14.416550636291504,21.64067840576172,4.0738749504089355,25.67040252685547,-20.018844604492188,8.908201217651367,-16.755826950073242,-15.022709846496582,-23.886777877807617,19.882240295410156,-19.23533821105957,-19.674209594726562,35.528419494628906,-27.033205032348633,22.243576049804688,0.6897181868553162,-32.267669677734375,22.760438919067383,43.279640197753906,-6.766314506530762,24.118839263916016,-9.024092674255371,2.986307144165039,-14.633864402770996,5.618581771850586,54.27696990966797,-44.30995559692383,8.37637710571289,21.790071487426758,-24.964035034179688,-8.524737358093262,-11.395916938781738,22.202184677124023,-2.674638032913208,9.991556167602539,-31.178422927856445,-5.032516956329346
